rank_this_week,rank_last_week,player_name,rounds,total,tournamet_id,tournament_name,year,type
T50,,Michael Thompson,4,10,t010,The Honda Classic,2020,weekly
T56,,Dylan Frittelli,4,9,t010,The Honda Classic,2020,weekly
T56,,K.H. Lee,4,9,t010,The Honda Classic,2020,weekly
T56,,Richy Werenski,4,9,t010,The Honda Classic,2020,weekly
T56,,Matt Jones,4,9,t010,The Honda Classic,2020,weekly
T56,,Cameron Percy,4,9,t010,The Honda Classic,2020,weekly
T56,,Rory Sabbatini,4,9,t010,The Honda Classic,2020,weekly
T62,,Tom Lewis,4,8,t010,The Honda Classic,2020,weekly
T62,,Beau Hossler,4,8,t010,The Honda Classic,2020,weekly
T64,,Matthew NeSmith,4,7,t010,The Honda Classic,2020,weekly
T64,,Harold Varner III,4,7,t010,The Honda Classic,2020,weekly
T64,,Mark Anderson,4,7,t010,The Honda Classic,2020,weekly
T64,,Chris Baker,4,7,t010,The Honda Classic,2020,weekly
T64,,Harry Higgs,4,7,t010,The Honda Classic,2020,weekly
T64,,Bud Cauley,4,7,t010,The Honda Classic,2020,weekly
T1,NA,Patrick Reed,4,25,t473,World Golf Championships-Mexico Championship,2020,weekly
T1,NA,Bryson DeChambeau,4,25,t473,World Golf Championships-Mexico Championship,2020,weekly
3,NA,Jon Rahm,4,24,t473,World Golf Championships-Mexico Championship,2020,weekly
